,seed_term,related_terms,source,decade
7755,vaseline,poedervorm,ah_nrc,1950
7756,vaseline,ketjap,ah_nrc,1950
7757,vaseline,eetkamertafel,ah_nrc,1950
7758,vaseline,korthaar,ah_nrc,1950
7759,vaseline,druppeltje,ah_nrc,1950
7760,vaseline,geschaafde,ah_nrc,1950
7761,vaseline,slabonen,ah_nrc,1950
7762,aardgas,kraakgas,ah_nrc,1950
7763,aardgas,aardolie,ah_nrc,1950
7764,aardgas,waterkracht,ah_nrc,1950
7765,aardgas,raffinaderijen,ah_nrc,1950
7766,aardgas,ijzererts,ah_nrc,1950
7767,aardgas,winning,ah_nrc,1950
7768,aardgas,steenkool,ah_nrc,1950
7769,aardgas,cokes,ah_nrc,1950
7770,aardgas,ertsen,ah_nrc,1950
7771,aardgas,bauxiet,ah_nrc,1950
7772,gasbuis,,ah_nrc,1950
7773,aardgasnet,,ah_nrc,1950
7774,Atoomkracht,,ah_nrc,1950
7775,Atoomcentrale,,ah_nrc,1950
7776,Atoomstroom,,ah_nrc,1950
7777,Atoom-stroom,,ah_nrc,1950
7778,Atoomenergie,,ah_nrc,1950
7779,Uranium,,ah_nrc,1950
7780,nucleair,landlegers,ah_nrc,1950
7781,nucleair,maanraketten,ah_nrc,1950
7782,nucleair,protonen,ah_nrc,1950
7783,nucleair,bevloeid,ah_nrc,1950
7784,nucleair,tankcolonnes,ah_nrc,1950
7785,nucleair,etnologische,ah_nrc,1950
7786,nucleair,ommuring,ah_nrc,1950
7787,nucleair,atoomkop,ah_nrc,1950
7788,nucleair,bijeenhouden,ah_nrc,1950
7789,nucleair,ondeelbaarheid,ah_nrc,1950
7790,kerncentrale,assyriologie,ah_nrc,1950
7791,kerncentrale,sast,ah_nrc,1950
7792,kerncentrale,winkelwijk,ah_nrc,1950
7793,kerncentrale,dolt,ah_nrc,1950
7794,kerncentrale,landadel,ah_nrc,1950
7795,kerncentrale,achterkleindochter,ah_nrc,1950
7796,kerncentrale,oliehoudend,ah_nrc,1950
7797,kerncentrale,schapenfokkerij,ah_nrc,1950
7798,kerncentrale,brast,ah_nrc,1950
7799,kerncentrale,buldert,ah_nrc,1950
7800,Kernsplitsing,,ah_nrc,1950
7801,Kernsplijting,,ah_nrc,1950
7802,kernfusie,atoomsplitsing,ah_nrc,1950
7803,kernfusie,kernsplitsing,ah_nrc,1950
7804,kernfusie,maanraketten,ah_nrc,1950
7805,kernfusie,geleerden,ah_nrc,1950
7806,kernfusie,kernfysisch,ah_nrc,1950
7807,kernfusie,atoom,ah_nrc,1950
7808,kernfusie,landbouwtechniek,ah_nrc,1950
7809,kernfusie,kernfysica,ah_nrc,1950
7810,kernfusie,aardmagnetisme,ah_nrc,1950
7811,kernfusie,kernenergie,ah_nrc,1950
7812,Kernenergetisch,,ah_nrc,1950
7813,Kernenergie,,ah_nrc,1950
7814,Kernenergiecentrale,,ah_nrc,1950
7815,Kernbrandstof,,ah_nrc,1950
7816,Kern-energie-produktie,,ah_nrc,1950
7817,Windkracht,,ah_nrc,1950
7818,Windenergie,,ah_nrc,1950
7819,Windenergiebranche,,ah_nrc,1950
7820,windturbine,,ah_nrc,1950
7821,windstroom,,ah_nrc,1950
7822,Zonne-energie,,ah_nrc,1950
7823,Zonnewarmte,,ah_nrc,1950
7824,zonnestraling,vochtigheid,ah_nrc,1950
7825,zonnestraling,afkoeling,ah_nrc,1950
7826,zonnestraling,waterdamp,ah_nrc,1950
7827,zonnestraling,vochtiger,ah_nrc,1950
7828,zonnestraling,onstabiel,ah_nrc,1950
7829,zonnestraling,uitstraling,ah_nrc,1950
7830,zonnestraling,wolkenbanken,ah_nrc,1950
7831,zonnestraling,zeewind,ah_nrc,1950
7832,zonnestraling,bovenlucht,ah_nrc,1950
7833,zonnestraling,luchtmassa,ah_nrc,1950
7834,geothermische energie (aardwarmte),,ah_nrc,1950
7835,waterkracht,ijzererts,ah_nrc,1950
7836,waterkracht,ertsen,ah_nrc,1950
7837,waterkracht,mineralen,ah_nrc,1950
7838,waterkracht,fosfaat,ah_nrc,1950
7839,waterkracht,bauxiet,ah_nrc,1950
7840,waterkracht,cokes,ah_nrc,1950
7841,waterkracht,kunstmeststoffen,ah_nrc,1950
7842,waterkracht,winning,ah_nrc,1950
7843,waterkracht,uranium,ah_nrc,1950
7844,waterkracht,aardgas,ah_nrc,1950
7845,Waterkrachtcentrale,,ah_nrc,1950
7846,Waterkrachtwerken,,ah_nrc,1950
7847,Waterstof,,ah_nrc,1950
7848,Waterstofenergie,,ah_nrc,1950
7849,hydroturbine,,ah_nrc,1950
7850,Getijden-energie,,ah_nrc,1950
7851,Ethanol-produktie,,ah_nrc,1950
7852,Ethanol,,ah_nrc,1950
7853,Esso,,ah_nrc,1950
7854,Shell,,ah_nrc,1950
7855,UNIPEDE,,ah_nrc,1950
7856,Internationale Unie elektriciteitsproducenten,,ah_nrc,1950
7857,De Stichting Natuur en Milieu,,ah_nrc,1950
7858,IEA,,ah_nrc,1950
7859,Internationale Energie Agentschap,,ah_nrc,1950
7860,IAEA,,ah_nrc,1950
7861,Internationale Atoomenergie Agentschap,,ah_nrc,1950
7862,milieuproblemen,,ah_nrc,1950
7863,Milieunormen,,ah_nrc,1950
7864,Milieubeweging,,ah_nrc,1950
7865,Milieu-aspecten,,ah_nrc,1950
7866,milieueffecten,,ah_nrc,1950
7867,Milieumaatregelen,,ah_nrc,1950
7868,Milieuvriendelijk,,ah_nrc,1950
7869,Milieubeleid,,ah_nrc,1950
7870,milieuoogpunt,,ah_nrc,1950
7871,koolzuur,zuurstof,ah_nrc,1950
7872,koolzuur,kalk,ah_nrc,1950
7873,koolzuur,glucose,ah_nrc,1950
7874,koolzuur,zetmeel,ah_nrc,1950
7875,koolzuur,natrium,ah_nrc,1950
7876,koolzuur,vloeistof,ah_nrc,1950
7877,koolzuur,vloeibaar,ah_nrc,1950
7878,koolzuur,ammoniak,ah_nrc,1950
7879,koolzuur,stikstof,ah_nrc,1950
7880,koolzuur,gedroogd,ah_nrc,1950
7881,koolzuurgas,,ah_nrc,1950
7882,stikstofdioxide,,ah_nrc,1950
7883,zwaveldioxide,,ah_nrc,1950
7884,isolatie,vloeistoffen,ah_nrc,1950
7885,isolatie,uitstralingen,ah_nrc,1950
7886,isolatie,radioactief,ah_nrc,1950
7887,isolatie,erosie,ah_nrc,1950
7888,isolatie,afvalstoffen,ah_nrc,1950
7889,isolatie,gassen,ah_nrc,1950
7890,isolatie,slijtage,ah_nrc,1950
7891,isolatie,zuurstof,ah_nrc,1950
7892,isolatie,benzinetanks,ah_nrc,1950
7893,isolatie,strontium,ah_nrc,1950
7894,Rookgassen,,ah_nrc,1950
7895,verzuring,,ah_nrc,1950
7896,Zuinig,,ah_nrc,1950
7897,vervuilde,onwelriekende,ah_nrc,1950
7898,vervuilde,uitdroging,ah_nrc,1950
7899,vervuilde,creosoot,ah_nrc,1950
7900,vervuilde,korthaar,ah_nrc,1950
7901,vervuilde,bespoten,ah_nrc,1950
7902,vervuilde,kannetjes,ah_nrc,1950
7903,vervuilde,stalknechten,ah_nrc,1950
7904,vervuilde,onbeschaafd,ah_nrc,1950
7905,vervuilde,houtblokken,ah_nrc,1950
7906,vervuilde,duinzand,ah_nrc,1950
7907,niet-vervuilde,,ah_nrc,1950
7908,luchtvervuiling,,ah_nrc,1950
7909,luchtverontreiniging,fluor,ah_nrc,1950
7910,luchtverontreiniging,hepatitis,ah_nrc,1950
7911,luchtverontreiniging,ontgrondingen,ah_nrc,1950
7912,luchtverontreiniging,weersvooruitzichten,ah_nrc,1950
7913,luchtverontreiniging,sigarenrokers,ah_nrc,1950
7914,luchtverontreiniging,losraken,ah_nrc,1950
7915,luchtverontreiniging,wateronttrekking,ah_nrc,1950
7916,luchtverontreiniging,achtergelegen,ah_nrc,1950
7917,luchtverontreiniging,kachelpijpen,ah_nrc,1950
7918,luchtverontreiniging,specialistenvereniging,ah_nrc,1950
7919,energieverbruik,kolenproductie,ah_nrc,1950
7920,energieverbruik,wereldproductie,ah_nrc,1950
7921,energieverbruik,procentueel,ah_nrc,1950
7922,energieverbruik,wolproductie,ah_nrc,1950
7923,energieverbruik,steenkoolproductie,ah_nrc,1950
7924,energieverbruik,wereldbevolking,ah_nrc,1950
7925,energieverbruik,wereldexport,ah_nrc,1950
7926,energieverbruik,wereldverbruik,ah_nrc,1950
7927,energieverbruik,wereldbehoefte,ah_nrc,1950
7928,energieverbruik,zuigelingensterfte,ah_nrc,1950
7929,electriciteitsverbruik,,ah_nrc,1950
7930,energieverspilling,,ah_nrc,1950
7931,isolatie,vloeistoffen,ah_nrc,1950
7932,isolatie,uitstralingen,ah_nrc,1950
7933,isolatie,radioactief,ah_nrc,1950
7934,isolatie,erosie,ah_nrc,1950
7935,isolatie,afvalstoffen,ah_nrc,1950
7936,isolatie,gassen,ah_nrc,1950
7937,isolatie,slijtage,ah_nrc,1950
7938,isolatie,zuurstof,ah_nrc,1950
7939,isolatie,benzinetanks,ah_nrc,1950
7940,isolatie,strontium,ah_nrc,1950
7941,energieverslindend,,ah_nrc,1950
7942,heffing,heffingen,ah_nrc,1950
7943,heffing,omzetbelasting,ah_nrc,1950
7944,heffing,invoerrecht,ah_nrc,1950
7945,heffing,belasting,ah_nrc,1950
7946,heffing,tarief,ah_nrc,1950
7947,heffing,weeldebelasting,ah_nrc,1950
7948,heffing,uitvoerrechten,ah_nrc,1950
7949,heffing,loonbelasting,ah_nrc,1950
7950,heffing,geheven,ah_nrc,1950
7951,heffing,inkomstenbelasting,ah_nrc,1950
7952,Broeikaseffect,,ah_nrc,1950
7953,broeikas-effect,,ah_nrc,1950
7954,broeikasgassen,,ah_nrc,1950
7955,Energiebesparingsmogelijkheden,,ah_nrc,1950
7956,CO2-uitstoot,,ah_nrc,1950
7957,wereldklimaat,,ah_nrc,1950
7958,duurzaam,buitenschilderwerk,telegraaf,1980
7959,duurzaam,acceptatie,telegraaf,1980
7960,duurzaam,hechting,telegraaf,1980
7961,duurzaam,bevordert,telegraaf,1980
7962,duurzaam,esthetisch,telegraaf,1980
7963,duurzaam,constructies,telegraaf,1980
7964,duurzaam,duurzaamheid,telegraaf,1980
7965,duurzaam,materialen,telegraaf,1980
7966,duurzaam,uniforme,telegraaf,1980
7967,duurzaam,isolatie,telegraaf,1980
7968,extractie,,telegraaf,1980
7969,winning,exploratie,telegraaf,1980
7970,winning,gaswinning,telegraaf,1980
7971,winning,winbare,telegraaf,1980
7972,winning,raffinage,telegraaf,1980
7973,winning,gasveld,telegraaf,1980
7974,winning,offshore,telegraaf,1980
7975,winning,steenkool,telegraaf,1980
7976,winning,plastics,telegraaf,1980
7977,winning,wereldvraag,telegraaf,1980
7978,winning,olievoorraden,telegraaf,1980
7979,exploratie,raffinage,telegraaf,1980
7980,exploratie,gaswinning,telegraaf,1980
7981,exploratie,kapitaalgoederen,telegraaf,1980
7982,exploratie,wereldvraag,telegraaf,1980
7983,exploratie,winstbijdrage,telegraaf,1980
7984,exploratie,raffinaderijen,telegraaf,1980
7985,exploratie,gasveld,telegraaf,1980
7986,exploratie,offshore,telegraaf,1980
7987,exploratie,marktpositie,telegraaf,1980
7988,exploratie,liquiditeitspositie,telegraaf,1980
7989,concessie,concessies,telegraaf,1980
7990,concessie,bondgenoten,telegraaf,1980
7991,concessie,onderhandelen,telegraaf,1980
7992,concessie,bondsregering,telegraaf,1980
7993,concessie,wapenbeheersing,telegraaf,1980
7994,concessie,wapenbeperking,telegraaf,1980
7995,concessie,ruimtewapens,telegraaf,1980
7996,concessie,kernbewapening,telegraaf,1980
7997,concessie,wapenvermindering,telegraaf,1980
7998,concessie,conferentietafel,telegraaf,1980
7999,Energievoorziening,,telegraaf,1980
8000,energiewinning,,telegraaf,1980
8001,energiebehoefte,wereldvraag,telegraaf,1980
8002,energiebehoefte,begrotingstekorten,telegraaf,1980
8003,energiebehoefte,goederenstroom,telegraaf,1980
8004,energiebehoefte,kostenpeil,telegraaf,1980
8005,energiebehoefte,stroomverbruik,telegraaf,1980
8006,energiebehoefte,loonstijging,telegraaf,1980
8007,energiebehoefte,stroomtarieven,telegraaf,1980
8008,energiebehoefte,overheidstekorten,telegraaf,1980
8009,energiebehoefte,arbeidsaanbod,telegraaf,1980
8010,energiebehoefte,ingezakte,telegraaf,1980
8011,elektriciteitsopwekking,stabilisator,telegraaf,1980
8012,elektriciteitsopwekking,hanteerbare,telegraaf,1980
8013,elektriciteitsopwekking,schrootjes,telegraaf,1980
8014,elektriciteitsopwekking,telemarketing,telegraaf,1980
8015,elektriciteitsopwekking,barbecues,telegraaf,1980
8016,elektriciteitsopwekking,maximumprijzen,telegraaf,1980
8017,elektriciteitsopwekking,prijzenwet,telegraaf,1980
8018,elektriciteitsopwekking,brandbeveiliging,telegraaf,1980
8019,elektriciteitsopwekking,alcantara,telegraaf,1980
8020,elektriciteitsopwekking,ondergronden,telegraaf,1980
8021,energieleverancier,,telegraaf,1980
8022,energievraagstuk,beril,telegraaf,1980
8023,energievraagstuk,criminologe,telegraaf,1980
8024,energievraagstuk,alcantara,telegraaf,1980
8025,energievraagstuk,hieuw,telegraaf,1980
8026,energievraagstuk,afgebonden,telegraaf,1980
8027,energievraagstuk,buts,telegraaf,1980
8028,energievraagstuk,moesker,telegraaf,1980
8029,energievraagstuk,allesomvattend,telegraaf,1980
8030,energievraagstuk,beiaarden,telegraaf,1980
8031,energievraagstuk,proevers,telegraaf,1980
8032,conventionele energie,,telegraaf,1980
8033,conventioneel vermogen,,telegraaf,1980
8034,kolencrisis,,telegraaf,1980
8035,kolenindustrie,,telegraaf,1980
8036,kolenwinning,,telegraaf,1980
8037,zwarte goud,,telegraaf,1980
8038,slurrie,,telegraaf,1980
8039,bruinkool,,telegraaf,1980
8040,stookolie,steenkool,telegraaf,1980
8041,stookolie,oliesoorten,telegraaf,1980
8042,stookolie,huisbrandolie,telegraaf,1980
8043,stookolie,ruwe,telegraaf,1980
8044,stookolie,brandstoffen,telegraaf,1980
8045,stookolie,kolen,telegraaf,1980
8046,stookolie,toevoer,telegraaf,1980
8047,stookolie,raffinaderijen,telegraaf,1980
8048,stookolie,dieselmotoren,telegraaf,1980
8049,stookolie,aardgas,telegraaf,1980
8050,minerale oliën,,telegraaf,1980
8051,petroleum,buil,telegraaf,1980
8052,petroleum,olie,telegraaf,1980
8053,petroleum,laatkoersen,telegraaf,1980
8054,petroleum,tri,telegraaf,1980
8055,petroleum,converteerbare,telegraaf,1980
8056,petroleum,oliemaatschappij,telegraaf,1980
8057,petroleum,imperia,telegraaf,1980
8058,petroleum,shell,telegraaf,1980
8059,petroleum,pub,telegraaf,1980
8060,petroleum,olieconcern,telegraaf,1980
8061,diesel,dieselolie,telegraaf,1980
8062,diesel,superbenzine,telegraaf,1980
8063,diesel,loodvrije,telegraaf,1980
8064,diesel,dieselmotor,telegraaf,1980
8065,diesel,lpg,telegraaf,1980
8066,diesel,ongelode,telegraaf,1980
8067,diesel,benzine,telegraaf,1980
8068,diesel,loodvrij,telegraaf,1980
8069,diesel,vierwielaandrijving,telegraaf,1980
8070,diesel,liter,telegraaf,1980
8071,paraffine,wasbenzine,telegraaf,1980
8072,paraffine,schrootjes,telegraaf,1980
8073,paraffine,garneren,telegraaf,1980
8074,paraffine,gehaakte,telegraaf,1980
8075,paraffine,ballonnetjes,telegraaf,1980
8076,paraffine,bijgeleverd,telegraaf,1980
8077,paraffine,verlijmd,telegraaf,1980
8078,paraffine,verdunde,telegraaf,1980
8079,paraffine,alcantara,telegraaf,1980
8080,paraffine,verdunnen,telegraaf,1980
8081,vaseline,raffia,telegraaf,1980
8082,vaseline,schrootjes,telegraaf,1980
8083,vaseline,wasbenzine,telegraaf,1980
8084,vaseline,eierstok,telegraaf,1980
8085,vaseline,ondergronden,telegraaf,1980
8086,vaseline,glasplaten,telegraaf,1980
8087,vaseline,ballonnetjes,telegraaf,1980
8088,vaseline,beitsen,telegraaf,1980
8089,vaseline,poreuze,telegraaf,1980
8090,vaseline,brandnetels,telegraaf,1980
8091,aardgas,steenkool,telegraaf,1980
8092,aardgas,kolen,telegraaf,1980
8093,aardgas,brandstoffen,telegraaf,1980
8094,aardgas,kleinverbruikers,telegraaf,1980
8095,aardgas,prijsverhoging,telegraaf,1980
8096,aardgas,raffinaderijen,telegraaf,1980
8097,aardgas,elektriciteitscentrales,telegraaf,1980
8098,aardgas,stookolie,telegraaf,1980
8099,aardgas,grootverbruikers,telegraaf,1980
8100,aardgas,aanvoer,telegraaf,1980
8101,gasbuis,,telegraaf,1980
8102,aardgasnet,,telegraaf,1980
8103,Atoomkracht,,telegraaf,1980
8104,Atoomcentrale,,telegraaf,1980
8105,Atoomstroom,,telegraaf,1980
8106,Atoom-stroom,,telegraaf,1980
8107,Atoomenergie,,telegraaf,1980
8108,Uranium,,telegraaf,1980
8109,nucleair,nucleaire,telegraaf,1980
8110,nucleair,atoomwapens,telegraaf,1980
8111,nucleair,moderniseren,telegraaf,1980
8112,nucleair,wapensystemen,telegraaf,1980
8113,nucleair,kernwapen,telegraaf,1980
8114,nucleair,afschrikking,telegraaf,1980
8115,nucleair,verdedigingssysteem,telegraaf,1980
8116,nucleair,strategische,telegraaf,1980
8117,nucleair,luchtdoelraketten,telegraaf,1980
8118,nucleair,bewapening,telegraaf,1980
8119,kerncentrale,kernreactor,telegraaf,1980
8120,kerncentrale,blokkade,telegraaf,1980
8121,kerncentrale,reactor,telegraaf,1980
8122,kerncentrale,kerncentrales,telegraaf,1980
8123,kerncentrale,luchtaanval,telegraaf,1980
8124,kerncentrale,stilgelegd,telegraaf,1980
8125,kerncentrale,bomexplosie,telegraaf,1980
8126,kerncentrale,luchtmachtbasis,telegraaf,1980
8127,kerncentrale,sabotage,telegraaf,1980
8128,kerncentrale,milieuramp,telegraaf,1980
8129,Kernsplitsing,,telegraaf,1980
8130,Kernsplijting,,telegraaf,1980
8131,kernfusie,,telegraaf,1980
8132,Kernenergetisch,,telegraaf,1980
8133,Kernenergie,,telegraaf,1980
8134,Kernenergiecentrale,,telegraaf,1980
8135,Kernbrandstof,,telegraaf,1980
8136,Kern-energie-produktie,,telegraaf,1980
8137,Windkracht,,telegraaf,1980
8138,Windenergie,,telegraaf,1980
8139,Windenergiebranche,,telegraaf,1980
8140,windturbine,rembekrachtiging,telegraaf,1980
8141,windturbine,zonnecollector,telegraaf,1980
8142,windturbine,sierpleisters,telegraaf,1980
8143,windturbine,alcantara,telegraaf,1980
8144,windturbine,waterkrachtcentrale,telegraaf,1980
8145,windturbine,gebruiksklaar,telegraaf,1980
8146,windturbine,verstrekkers,telegraaf,1980
8147,windturbine,schrootjes,telegraaf,1980
8148,windturbine,omvormen,telegraaf,1980
8149,windturbine,maximumprijzen,telegraaf,1980
8150,windstroom,,telegraaf,1980
8151,Zonne-energie,,telegraaf,1980
8152,Zonnewarmte,,telegraaf,1980
8153,zonnestraling,radon,telegraaf,1980
8154,zonnestraling,inwerking,telegraaf,1980
8155,zonnestraling,onderzeese,telegraaf,1980
8156,zonnestraling,radiosignalen,telegraaf,1980
8157,zonnestraling,algen,telegraaf,1980
8158,zonnestraling,zonnewarmte,telegraaf,1980
8159,zonnestraling,aangroei,telegraaf,1980
8160,zonnestraling,hoogteverschillen,telegraaf,1980
8161,zonnestraling,grondtroepen,telegraaf,1980
8162,zonnestraling,stratosfeer,telegraaf,1980
8163,geothermische energie (aardwarmte),,telegraaf,1980
8164,waterkracht,zonnepanelen,telegraaf,1980
8165,waterkracht,beitsen,telegraaf,1980
8166,waterkracht,stroomopwekking,telegraaf,1980
8167,waterkracht,waterverdunbare,telegraaf,1980
8168,waterkracht,concentraat,telegraaf,1980
8169,waterkracht,turbines,telegraaf,1980
8170,waterkracht,waterkrachtcentrale,telegraaf,1980
8171,waterkracht,polyurethaan,telegraaf,1980
8172,waterkracht,stabilisator,telegraaf,1980
8173,waterkracht,biogas,telegraaf,1980
8174,Waterkrachtcentrale,,telegraaf,1980
8175,Waterkrachtwerken,,telegraaf,1980
8176,Waterstof,,telegraaf,1980
8177,Waterstofenergie,,telegraaf,1980
8178,hydroturbine,,telegraaf,1980
8179,Getijden-energie,,telegraaf,1980
8180,Ethanol-produktie,,telegraaf,1980
8181,Ethanol,,telegraaf,1980
8182,Esso,,telegraaf,1980
8183,Shell,,telegraaf,1980
8184,UNIPEDE,,telegraaf,1980
8185,Internationale Unie elektriciteitsproducenten,,telegraaf,1980
8186,De Stichting Natuur en Milieu,,telegraaf,1980
8187,IEA,,telegraaf,1980
8188,Internationale Energie Agentschap,,telegraaf,1980
8189,IAEA,,telegraaf,1980
8190,Internationale Atoomenergie Agentschap,,telegraaf,1980
8191,milieuproblemen,vraagstuk,telegraaf,1980
8192,milieuproblemen,afhankelijkheid,telegraaf,1980
8193,milieuproblemen,kwaliteitsverbetering,telegraaf,1980
8194,milieuproblemen,beleidsmakers,telegraaf,1980
8195,milieuproblemen,wildstand,telegraaf,1980
8196,milieuproblemen,vraagstukken,telegraaf,1980
8197,milieuproblemen,doelmatig,telegraaf,1980
8198,milieuproblemen,deregulering,telegraaf,1980
8199,milieuproblemen,verscherping,telegraaf,1980
8200,milieuproblemen,protectionisme,telegraaf,1980
8201,Milieunormen,,telegraaf,1980
8202,Milieubeweging,,telegraaf,1980
8203,Milieu-aspecten,,telegraaf,1980
8204,milieueffecten,,telegraaf,1980
8205,Milieumaatregelen,,telegraaf,1980
8206,Milieuvriendelijk,,telegraaf,1980
8207,Milieubeleid,,telegraaf,1980
8208,milieuoogpunt,,telegraaf,1980
8209,koolzuur,fosfaten,telegraaf,1980
8210,koolzuur,vliegas,telegraaf,1980
8211,koolzuur,toevoer,telegraaf,1980
8212,koolzuur,ondergronden,telegraaf,1980
8213,koolzuur,verpakkingsmaterialen,telegraaf,1980
8214,koolzuur,stikstof,telegraaf,1980
8215,koolzuur,meststoffen,telegraaf,1980
8216,koolzuur,roestvorming,telegraaf,1980
8217,koolzuur,zetmeel,telegraaf,1980
8218,koolzuur,poreus,telegraaf,1980
8219,koolzuurgas,,telegraaf,1980
8220,stikstofdioxide,,telegraaf,1980
8221,zwaveldioxide,verpakkingsmaterialen,telegraaf,1980
8222,zwaveldioxide,kolenstook,telegraaf,1980
8223,zwaveldioxide,stabilisator,telegraaf,1980
8224,zwaveldioxide,ammoniak,telegraaf,1980
8225,zwaveldioxide,bentazon,telegraaf,1980
8226,zwaveldioxide,indikken,telegraaf,1980
8227,zwaveldioxide,ondergronden,telegraaf,1980
8228,zwaveldioxide,derivaten,telegraaf,1980
8229,zwaveldioxide,afgebonden,telegraaf,1980
8230,zwaveldioxide,bedrijfsafval,telegraaf,1980
8231,isolatie,ventilatie,telegraaf,1980
8232,isolatie,thermische,telegraaf,1980
8233,isolatie,dubbelglas,telegraaf,1980
8234,isolatie,thermisch,telegraaf,1980
8235,isolatie,vloerverwarming,telegraaf,1980
8236,isolatie,isolatiemateriaal,telegraaf,1980
8237,isolatie,warmteverlies,telegraaf,1980
8238,isolatie,isoleren,telegraaf,1980
8239,isolatie,koeling,telegraaf,1980
8240,isolatie,aanbrengen,telegraaf,1980
8241,Rookgassen,,telegraaf,1980
8242,verzuring,verontreiniging,telegraaf,1980
8243,verzuring,uitstoot,telegraaf,1980
8244,verzuring,vervuiling,telegraaf,1980
8245,verzuring,luchtverontreiniging,telegraaf,1980
8246,verzuring,schadelijke,telegraaf,1980
8247,verzuring,broeikaseffect,telegraaf,1980
8248,verzuring,milieugevaarlijke,telegraaf,1980
8249,verzuring,bodemverontreiniging,telegraaf,1980
8250,verzuring,ammoniak,telegraaf,1980
8251,verzuring,oppervlaktewater,telegraaf,1980
8252,Zuinig,,telegraaf,1980
8253,vervuilde,verontreinigde,telegraaf,1980
8254,vervuilde,vervuild,telegraaf,1980
8255,vervuilde,afgegraven,telegraaf,1980
8256,vervuilde,verontreinigd,telegraaf,1980
8257,vervuilde,grondwater,telegraaf,1980
8258,vervuilde,slib,telegraaf,1980
8259,vervuilde,drassige,telegraaf,1980
8260,vervuilde,vervuiling,telegraaf,1980
8261,vervuilde,verontreiniging,telegraaf,1980
8262,vervuilde,geloosd,telegraaf,1980
8263,niet-vervuilde,,telegraaf,1980
8264,luchtvervuiling,luchtverontreiniging,telegraaf,1980
8265,luchtvervuiling,verontreiniging,telegraaf,1980
8266,luchtvervuiling,droogte,telegraaf,1980
8267,luchtvervuiling,ozon,telegraaf,1980
8268,luchtvervuiling,schimmels,telegraaf,1980
8269,luchtvervuiling,uitstoot,telegraaf,1980
8270,luchtvervuiling,aangetaste,telegraaf,1980
8271,luchtvervuiling,verzuring,telegraaf,1980
8272,luchtvervuiling,zwavel,telegraaf,1980
8273,luchtvervuiling,ammoniak,telegraaf,1980
8274,luchtverontreiniging,verontreiniging,telegraaf,1980
8275,luchtverontreiniging,uitstoot,telegraaf,1980
8276,luchtverontreiniging,verzuring,telegraaf,1980
8277,luchtverontreiniging,grondwater,telegraaf,1980
8278,luchtverontreiniging,luchtvervuiling,telegraaf,1980
8279,luchtverontreiniging,zwavel,telegraaf,1980
8280,luchtverontreiniging,oppervlaktewater,telegraaf,1980
8281,luchtverontreiniging,ammoniak,telegraaf,1980
8282,luchtverontreiniging,drinkwatervoorziening,telegraaf,1980
8283,luchtverontreiniging,ozon,telegraaf,1980
8284,energieverbruik,arbeidskosten,telegraaf,1980
8285,energieverbruik,gasverbruik,telegraaf,1980
8286,energieverbruik,energiekosten,telegraaf,1980
8287,energieverbruik,verkoopprijzen,telegraaf,1980
8288,energieverbruik,arbeidsaanbod,telegraaf,1980
8289,energieverbruik,loonkosten,telegraaf,1980
8290,energieverbruik,stroomverbruik,telegraaf,1980
8291,energieverbruik,belastingopbrengst,telegraaf,1980
8292,energieverbruik,verbruiken,telegraaf,1980
